年,月,日,時,分,秒,緯度(度),緯度(分),経度(度),経度(分),深さ(km),Ｍ,震央地名
2022,6,5,00,06,42.5,32,22.7,130,40.3,10,0.8,熊本県熊本地方
2022,6,5,00,07,14.6,36,57.8,139,25.3,5,0.0,福島県会津
2022,6,5,00,10,19.3,28,11.5,129,31.4,31,1.3,奄美大島近海
2022,6,5,00,10,25.8,26,34.0,127,9.5,63,1.4,沖縄本島近海
2022,6,5,00,15,12.3,39,14.3,142,42.5,21,1.4,岩手県沖
2022,6,5,00,15,16.2,41,29.2,141,0.4,8,-0.5,青森県下北地方
2022,6,5,00,16,58.3,39,53.5,140,45.1,3,0.4,秋田県内陸南部
2022,6,5,00,17,46.9,33,59.8,135,5.4,9,0.8,紀伊水道
2022,6,5,00,19,25.5,28,31.8,129,40.1,15,1.3,奄美大島近海
2022,6,5,00,19,38.4,20,10.9,121,17.8,11,4.4,フィリピン付近
2022,6,5,00,20,43.8,37,26.7,144,48.0,40,2.0,福島県沖
2022,6,5,00,23,45.1,35,54.7,140,13.2,42,0.6,茨城県南部
2022,6,5,00,24,39.4,39,6.6,140,49.9,11,0.5,岩手県内陸南部
2022,6,5,00,30,25.0,37,4.3,142,19.4,16,1.1,福島県沖
2022,6,5,00,31,58.5,35,2.3,135,33.9,12,0.6,京都府南部
2022,6,5,00,34,1.5,36,48.0,141,22.8,7,0.9,茨城県沖
2022,6,5,00,37,15.7,36,46.1,140,32.8,11,0.2,茨城県北部
2022,6,5,00,39,7.0,37,49.8,141,35.2,47,0.8,福島県沖
2022,6,5,00,39,50.1,36,13.9,137,54.1,13,-0.2,長野県中部
2022,6,5,00,39,58.0,37,20.8,141,33.6,41,1.2,福島県沖
2022,6,5,00,40,0.0,24,1.4,122,34.5,31,2.1,与那国島近海
2022,6,5,00,41,44.1,35,3.7,135,10.2,13,1.1,兵庫県南東部
2022,6,5,00,43,1.0,39,1.8,140,50.9,9,0.1,岩手県内陸南部
2022,6,5,00,45,39.1,32,17.2,129,46.6,15,0.4,天草灘
2022,6,5,00,49,15.5,37,44.0,139,59.2,9,-0.1,福島県会津
2022,6,5,00,51,5.4,37,52.2,141,41.8,57,1.5,宮城県沖
2022,6,5,00,51,7.4,28,36.8,129,39.0,11,1.4,奄美大島近海
2022,6,5,00,51,18.2,34,5.3,133,32.9,17,0.7,瀬戸内海中部
2022,6,5,00,54,17.7,38,28.4,141,56.5,41,0.5,宮城県沖
2022,6,5,00,54,42.6,37,45.5,141,36.3,56,1.0,福島県沖
2022,6,5,00,55,13.4,37,50.2,141,35.8,50,1.0,福島県沖
2022,6,5,00,56,47.9,37,30.2,137,11.8,11,0.9,能登半島沖
2022,6,5,00,57,36.1,41,17.9,142,25.1,40,1.4,青森県東方沖
2022,6,5,01,00,3.3,37,50.6,141,36.9,48,1.4,福島県沖
2022,6,5,01,00,8.2,35,53.6,137,35.4,5,-0.2,長野県南部
2022,6,5,01,00,46.1,37,46.4,141,36.2,55,1.1,福島県沖
2022,6,5,01,02,34.8,34,11.6,135,9.4,6,-0.2,紀伊水道
2022,6,5,01,03,47.9,34,11.8,135,9.6,6,0.0,紀伊水道
2022,6,5,01,05,11.2,37,29.4,137,18.6,12,0.9,石川県能登地方
2022,6,5,01,09,36.9,37,50.7,141,36.2,49,1.0,福島県沖
2022,6,5,01,09,53.0,35,26.5,139,23.0,20,0.8,神奈川県東部
2022,6,5,01,12,1.5,36,47.5,141,21.4,8,1.6,茨城県沖
2022,6,5,01,13,7.1,30,35.8,131,9.8,31,0.9,種子島近海
2022,6,5,01,18,32.2,37,45.4,141,36.4,58,2.6,福島県沖
2022,6,5,01,19,33.2,33,33.6,135,43.9,29,0.8,和歌山県南部
2022,6,5,01,20,22.1,37,55.7,141,42.0,54,0.9,宮城県沖
2022,6,5,01,21,41.2,32,43.4,130,36.9,13,-0.1,有明海
2022,6,5,01,22,44.9,32,25.2,131,56.7,33,1.3,日向灘
2022,6,5,01,23,46.7,36,48.3,141,21.5,8,1.2,茨城県沖
2022,6,5,01,24,6.2,35,24.2,133,50.0,10,-0.1,鳥取県中部
2022,6,5,01,27,33.8,37,48.5,141,36.0,49,1.2,福島県沖
2022,6,5,01,29,50.4,37,49.6,141,38.4,53,3.1,福島県沖
2022,6,5,01,31,3.2,32,26.5,131,28.5,16,0.6,宮崎県北部山沿い
2022,6,5,01,33,12.7,32,38.6,132,1.1,39,3.0,日向灘
2022,6,5,01,33,44.2,41,7.3,140,52.0,11,0.2,陸奥湾
2022,6,5,01,34,59.4,36,44.9,138,25.8,5,0.2,長野県北部
2022,6,5,01,35,20.3,31,48.8,131,52.2,41,0.3,日向灘
2022,6,5,01,36,10.8,37,31.2,137,15.1,13,0.6,石川県能登地方
2022,6,5,01,36,34.1,31,58.4,130,30.4,8,-0.2,鹿児島県薩摩地方
2022,6,5,01,37,50.7,32,39.6,131,59.6,41,0.1,日向灘
2022,6,5,01,39,40.4,37,56.9,141,48.2,53,0.9,宮城県沖
2022,6,5,01,40,19.0,37,51.5,141,35.9,48,1.1,福島県沖
2022,6,5,01,40,41.6,34,14.3,141,32.9,12,2.0,関東東方沖
2022,6,5,01,44,11.6,36,26.5,138,2.3,8,-0.5,長野県中部
2022,6,5,01,44,18.0,37,50.0,141,37.7,49,1.3,福島県沖
2022,6,5,01,46,59.2,28,28.7,129,44.0,17,0.9,奄美大島近海
2022,6,5,01,50,3.0,37,20.8,138,33.7,17,0.6,新潟県中越地方
2022,6,5,01,50,27.2,37,49.2,141,36.8,50,0.9,福島県沖
2022,6,5,01,51,46.3,31,0.3,131,36.2,18,1.3,大隅半島東方沖
2022,6,5,01,55,50.6,37,31.6,137,14.4,13,0.7,能登半島沖
2022,6,5,01,56,14.2,32,27.3,131,52.4,35,3.1,日向灘
2022,6,5,01,58,10.9,37,51.5,141,41.6,56,0.7,福島県沖
2022,6,5,02,00,27.0,36,31.8,140,54.2,29,0.4,茨城県沖
2022,6,5,02,01,25.1,41,0.7,143,8.8,19,0.9,青森県東方沖
2022,6,5,02,04,26.6,37,30.9,137,14.3,13,0.9,石川県能登地方
2022,6,5,02,04,47.8,39,30.1,142,4.8,22,0.7,岩手県沖
2022,6,5,02,08,27.1,37,26.7,141,51.4,41,1.9,福島県沖
2022,6,5,02,09,48.7,37,46.5,141,34.1,51,1.3,福島県沖
2022,6,5,02,13,18.1,37,52.2,141,47.3,52,1.4,宮城県沖
2022,6,5,02,16,14.6,35,28.7,134,57.1,15,0.2,兵庫県北部
2022,6,5,02,17,12.5,32,41.0,131,59.7,41,0.1,日向灘
2022,6,5,02,18,5.4,41,0.8,143,8.7,20,0.6,青森県東方沖
2022,6,5,02,19,38.7,36,19.7,141,5.6,38,0.8,茨城県沖
2022,6,5,02,21,33.3,35,0.8,137,49.0,17,-0.3,静岡県西部
2022,6,5,02,23,37.9,37,26.4,141,51.6,43,1.4,福島県沖
2022,6,5,02,25,59.9,37,57.5,141,42.0,53,0.8,宮城県沖
2022,6,5,02,26,58.0,40,14.6,145,29.9,29,2.2,三陸沖
2022,6,5,02,30,43.4,38,45.2,141,35.0,73,0.7,宮城県沖
2022,6,5,02,33,31.2,37,31.5,137,14.2,14,0.9,能登半島沖
2022,6,5,02,36,37.0,37,16.2,139,44.9,9,0.8,福島県会津
2022,6,5,02,39,19.0,28,29.8,129,43.7,18,0.8,奄美大島近海
2022,6,5,02,39,26.8,33,35.6,135,30.8,13,0.1,和歌山県南部
2022,6,5,02,43,53.8,37,30.2,137,13.5,10,0.6,石川県能登地方
2022,6,5,02,46,40.0,34,45.8,132,5.7,14,0.1,島根県西部
2022,6,5,02,49,5.3,39,24.1,143,23.3,4,1.5,三陸沖
2022,6,5,02,51,58.8,41,56.9,140,59.4,15,0.9,内浦湾
2022,6,5,02,54,9.9,40,37.0,140,29.3,12,0.5,青森県津軽南部
2022,6,5,03,00,17.6,37,51.1,141,37.2,49,1.0,福島県沖
2022,6,5,03,01,0.2,40,32.4,140,51.3,7,0.4,青森県津軽南部
2022,6,5,03,03,15.5,33,57.2,135,17.9,9,0.3,和歌山県北部
2022,6,5,03,03,49.9,34,15.4,135,36.9,65,0.5,和歌山県北部
2022,6,5,03,07,40.6,34,54.7,135,37.5,11,0.0,大阪府北部
2022,6,5,03,08,16.7,37,52.7,141,42.9,60,0.6,宮城県沖
2022,6,5,03,08,22.1,35,43.3,140,11.7,67,1.0,千葉県北西部
2022,6,5,03,09,32.1,36,18.6,141,44.4,25,2.2,茨城県沖
2022,6,5,03,10,14.1,37,48.0,141,40.1,57,1.4,福島県沖
2022,6,5,03,12,12.2,36,9.5,140,19.9,75,0.6,茨城県南部
2022,6,5,03,13,28.1,28,30.8,129,41.2,17,0.9,奄美大島近海
2022,6,5,03,14,6.4,35,22.9,138,57.0,18,-0.1,静岡県東部
2022,6,5,03,14,36.6,37,54.8,141,41.9,54,0.8,宮城県沖
2022,6,5,03,17,38.4,39,42.3,141,34.1,11,-0.4,岩手県沿岸北部
2022,6,5,03,20,26.9,43,37.0,147,42.1,58,-,北海道東方沖
2022,6,5,03,23,51.3,37,55.7,141,43.1,57,1.3,宮城県沖
2022,6,5,03,25,19.8,34,11.2,135,9.5,6,0.1,紀伊水道
2022,6,5,03,26,36.8,35,44.1,140,12.9,65,0.6,千葉県北西部
2022,6,5,03,28,19.2,34,55.1,135,37.2,12,0.3,大阪府北部
2022,6,5,03,28,35.9,34,57.3,136,40.6,13,0.5,伊勢湾
2022,6,5,03,31,56.5,34,44.4,137,43.1,17,1.9,静岡県西部
2022,6,5,03,35,49.7,39,0.2,140,36.1,6,0.0,秋田県内陸南部
2022,6,5,03,37,22.2,37,51.1,141,34.5,48,0.9,福島県沖
2022,6,5,03,41,10.3,32,48.3,130,37.1,12,-0.3,熊本県熊本地方
2022,6,5,03,45,41.1,38,25.3,141,55.2,39,0.5,宮城県沖
2022,6,5,03,48,42.4,32,58.6,140,40.5,62,4.7,八丈島東方沖
2022,6,5,03,56,15.4,37,48.0,141,39.8,55,1.2,福島県沖
2022,6,5,03,58,50.4,33,45.0,130,8.5,12,0.4,福岡県北西沖
2022,6,5,04,00,4.0,34,13.3,135,9.7,8,-0.2,和歌山県北部
2022,6,5,04,05,7.7,28,25.3,128,47.5,81,1.3,トカラ列島近海
2022,6,5,04,08,16.1,32,57.9,140,40.7,62,2.9,八丈島東方沖
2022,6,5,04,08,20.2,37,24.2,141,54.2,39,1.6,福島県沖
2022,6,5,04,08,28.1,37,50.7,141,36.3,48,2.6,福島県沖
2022,6,5,04,09,34.3,37,42.7,141,35.4,55,1.4,福島県沖
2022,6,5,04,16,55.0,33,28.7,135,34.6,28,-0.1,和歌山県南方沖
2022,6,5,04,17,42.1,36,26.8,141,0.2,39,1.0,茨城県沖
2022,6,5,04,22,29.1,37,53.4,141,41.9,54,1.5,宮城県沖
2022,6,5,04,22,44.7,39,8.8,141,5.2,88,1.5,岩手県内陸南部
2022,6,5,04,23,47.5,36,10.5,137,40.6,3,0.3,長野県中部
2022,6,5,04,24,7.0,35,54.5,137,43.5,5,0.1,長野県南部
2022,6,5,04,26,48.0,37,53.8,141,39.0,48,0.9,宮城県沖
2022,6,5,04,26,49.2,32,31.4,129,45.3,8,0.3,天草灘
2022,6,5,04,27,11.2,31,56.0,131,1.0,7,-0.5,宮崎県南部山沿い
2022,6,5,04,27,37.3,37,19.6,138,58.6,1,0.4,新潟県中越地方
2022,6,5,04,28,48.4,37,19.2,141,53.3,38,1.4,福島県沖
2022,6,5,04,33,22.4,32,30.9,129,44.9,5,1.0,天草灘
2022,6,5,04,33,45.0,39,0.1,140,36.5,3,0.6,秋田県内陸南部
2022,6,5,04,36,0.5,32,31.0,129,44.7,5,0.8,天草灘
2022,6,5,04,36,11.1,32,31.3,129,43.4,8,0.7,天草灘
2022,6,5,04,36,59.4,37,58.4,141,39.8,48,0.9,宮城県沖
2022,6,5,04,38,38.6,37,51.8,141,41.3,56,0.7,福島県沖
2022,6,5,04,40,14.1,37,23.2,142,0.3,30,0.9,福島県沖
2022,6,5,04,43,19.9,36,21.2,141,51.9,26,2.0,茨城県沖
2022,6,5,04,44,51.3,37,31.3,137,18.6,11,1.1,石川県能登地方
2022,6,5,04,46,4.7,33,40.7,135,20.6,15,0.3,紀伊水道
2022,6,5,04,47,11.6,36,21.1,141,52.3,22,1.0,茨城県沖
2022,6,5,04,48,51.0,37,49.6,141,36.2,49,1.5,福島県沖
2022,6,5,04,49,46.8,32,45.4,129,56.1,9,0.7,長崎県南西部
2022,6,5,04,51,32.3,37,9.2,141,42.4,41,1.4,福島県沖
2022,6,5,04,52,50.0,37,52.3,141,37.0,47,1.0,福島県沖
2022,6,5,04,53,44.6,37,50.9,141,34.7,49,1.4,福島県沖
2022,6,5,04,54,53.1,29,42.3,130,12.8,57,2.9,奄美大島北東沖
2022,6,5,05,01,53.3,37,47.1,141,37.5,51,0.9,福島県沖
2022,6,5,05,06,53.4,36,22.7,141,2.0,42,0.9,茨城県沖
2022,6,5,05,07,21.6,33,48.8,135,27.0,18,0.4,和歌山県南部
2022,6,5,05,10,5.5,36,1.1,140,9.0,61,2.0,茨城県南部
2022,6,5,05,13,14.4,31,59.8,131,33.0,40,1.2,日向灘
2022,6,5,05,15,50.5,39,32.0,141,42.3,29,0.2,岩手県沿岸北部
2022,6,5,05,20,23.0,37,58.5,141,40.0,49,1.3,宮城県沖
2022,6,5,05,22,5.4,36,5.2,136,13.2,10,0.1,福井県嶺北
2022,6,5,05,22,24.0,32,39.5,132,0.6,34,1.3,日向灘
2022,6,5,05,22,32.9,35,37.9,137,3.0,6,1.7,岐阜県美濃中西部
2022,6,5,05,25,51.5,37,50.3,141,33.6,47,0.6,福島県沖
2022,6,5,05,26,25.0,39,5.2,142,28.5,28,1.2,岩手県沖
2022,6,5,05,26,42.3,34,11.3,131,44.2,10,0.3,山口県中部
2022,6,5,05,29,6.3,38,21.6,144,40.8,22,1.3,三陸沖
2022,6,5,05,29,54.5,42,38.0,144,18.3,67,1.6,釧路沖
2022,6,5,05,33,26.5,33,43.8,135,43.2,37,0.9,和歌山県南部
2022,6,5,05,37,24.4,37,42.5,141,36.3,57,1.0,福島県沖
2022,6,5,05,38,11.5,37,56.3,141,43.0,57,1.5,宮城県沖
2022,6,5,05,39,52.5,36,7.7,139,59.8,68,1.6,茨城県南部
2022,6,5,05,44,48.1,31,48.0,131,57.3,28,1.1,日向灘
2022,6,5,05,44,50.9,36,48.6,141,21.7,9,1.4,茨城県沖
2022,6,5,05,44,51.5,32,6.6,129,27.1,1,1.3,天草灘
2022,6,5,05,47,47.3,33,37.5,141,3.3,55,2.3,八丈島東方沖
2022,6,5,05,48,41.3,28,29.3,129,44.0,17,0.9,奄美大島近海
2022,6,5,05,52,41.6,35,50.6,141,1.7,25,0.7,千葉県東方沖
2022,6,5,05,53,28.9,35,38.8,135,0.2,10,0.3,京都府北部
2022,6,5,05,55,22.8,35,57.8,141,53.3,11,1.2,茨城県沖
2022,6,5,05,57,42.0,32,31.4,129,45.8,5,0.5,天草灘
2022,6,5,05,59,42.6,34,5.1,133,33.1,18,0.6,瀬戸内海中部
2022,6,5,06,01,22.8,32,31.3,129,45.3,7,0.0,天草灘
2022,6,5,06,01,45.5,28,34.3,128,10.3,126,1.4,奄美大島北西沖
2022,6,5,06,03,40.3,36,20.2,137,54.8,11,0.2,長野県中部
2022,6,5,06,04,5.3,37,48.9,141,35.9,51,0.9,福島県沖
2022,6,5,06,05,51.9,35,51.4,137,44.6,10,-0.3,長野県南部
2022,6,5,06,06,50.6,28,20.0,129,26.8,11,1.2,奄美大島近海
2022,6,5,06,07,59.3,37,4.3,142,18.1,14,1.8,福島県沖
2022,6,5,06,10,24.7,43,11.0,143,44.2,140,1.9,十勝地方中部
2022,6,5,06,11,57.7,31,46.0,129,22.2,3,1.5,薩摩半島西方沖
2022,6,5,06,11,59.2,35,29.5,141,5.3,17,1.2,千葉県東方沖
2022,6,5,06,12,53.9,37,29.6,137,12.0,10,0.5,石川県能登地方
2022,6,5,06,18,31.0,42,8.6,142,46.9,54,0.5,浦河沖
2022,6,5,06,18,42.4,37,32.3,140,39.2,85,0.7,福島県中通り
2022,6,5,06,23,23.6,33,54.2,135,22.6,49,0.2,和歌山県北部
2022,6,5,06,26,16.9,34,10.6,131,45.3,13,0.5,山口県中部
2022,6,5,06,31,35.6,37,45.6,141,38.6,54,1.8,福島県沖
2022,6,5,06,32,36.9,35,34.6,140,56.2,18,1.0,千葉県東方沖
2022,6,5,06,33,6.8,32,22.6,130,29.6,8,-0.1,熊本県天草・芦北地方
2022,6,5,06,35,3.8,37,4.8,139,22.0,10,0.1,福島県会津
2022,6,5,06,36,30.0,23,18.1,121,30.0,14,3.6,台湾付近
2022,6,5,06,37,33.7,35,52.4,138,7.0,12,-0.2,長野県南部
2022,6,5,06,40,38.1,37,31.8,137,14.1,12,2.2,能登半島沖
2022,6,5,06,40,54.5,34,8.5,140,10.2,21,2.0,房総半島南方沖
2022,6,5,06,42,13.9,36,49.1,141,23.4,4,1.3,茨城県沖
2022,6,5,06,44,58.3,36,21.7,140,58.9,41,1.2,茨城県沖
2022,6,5,06,46,19.3,34,42.6,135,10.7,11,1.3,兵庫県南東部
2022,6,5,06,48,8.8,34,56.7,135,22.4,8,0.1,兵庫県南東部
2022,6,5,06,48,36.5,39,12.4,143,34.3,9,1.3,三陸沖
2022,6,5,06,49,23.2,36,56.8,139,41.2,7,0.0,栃木県北部
2022,6,5,06,50,1.2,36,50.4,140,35.9,9,0.5,茨城県北部
2022,6,5,06,50,3.3,33,57.9,135,16.2,7,0.2,和歌山県北部
2022,6,5,06,50,38.7,36,54.1,143,55.7,17,1.4,関東東方沖
2022,6,5,06,51,35.7,35,28.4,139,4.0,17,0.1,神奈川県西部
2022,6,5,06,52,5.7,36,52.8,143,58.6,15,1.6,関東東方沖
2022,6,5,06,52,28.1,37,1.1,141,24.4,10,1.3,福島県沖
2022,6,5,06,54,29.8,34,42.7,135,10.6,12,1.0,兵庫県南東部
2022,6,5,06,55,7.3,37,7.7,140,32.9,8,0.6,福島県中通り
2022,6,5,06,55,47.2,28,3.0,129,14.8,15,0.8,奄美大島近海
2022,6,5,06,56,1.9,41,54.8,139,53.4,18,0.5,北海道南西沖
2022,6,5,06,56,30.0,32,39.0,130,39.5,11,0.0,熊本県熊本地方
2022,6,5,06,57,8.8,34,42.1,135,10.4,12,0.5,兵庫県南東部
2022,6,5,07,00,16.2,37,18.2,141,30.5,10,1.6,福島県沖
2022,6,5,07,02,56.3,37,26.4,137,10.9,13,1.2,石川県能登地方
2022,6,5,07,03,28.3,36,2.1,140,5.9,61,0.4,茨城県南部
2022,6,5,07,03,45.4,31,56.3,130,7.4,9,0.4,薩摩半島西方沖
2022,6,5,07,04,39.4,24,11.7,123,42.3,14,0.8,西表島付近
2022,6,5,07,06,48.9,37,51.7,141,42.4,56,0.9,福島県沖
2022,6,5,07,07,28.3,28,13.1,129,37.0,24,1.2,奄美大島近海
2022,6,5,07,07,52.1,32,39.3,130,41.8,13,0.8,熊本県熊本地方
2022,6,5,07,08,0.4,35,52.0,140,28.3,37,0.6,千葉県北東部
2022,6,5,07,08,50.9,32,30.0,131,40.3,19,0.3,宮崎県北部平野部
2022,6,5,07,10,38.1,37,51.3,141,46.0,53,0.6,宮城県沖
2022,6,5,07,11,29.1,35,56.5,138,5.8,3,0.0,長野県南部
2022,6,5,07,12,3.7,33,50.4,134,58.7,10,0.9,紀伊水道
2022,6,5,07,12,46.6,39,39.6,141,4.1,97,0.5,岩手県内陸北部
2022,6,5,07,13,46.2,39,37.7,142,6.7,45,0.8,岩手県沖
2022,6,5,07,16,18.4,37,48.9,141,39.4,53,0.9,福島県沖
2022,6,5,07,16,54.8,37,50.2,141,36.5,49,0.9,福島県沖
2022,6,5,07,20,22.4,28,13.3,129,36.7,22,0.8,奄美大島近海
2022,6,5,07,22,58.2,35,14.8,135,26.8,10,0.2,京都府南部
2022,6,5,07,23,17.1,39,29.3,143,23.2,10,1.3,三陸沖
2022,6,5,07,25,30.3,37,1.1,141,5.5,25,0.8,福島県沖
2022,6,5,07,26,28.8,42,1.7,146,10.2,31,1.9,釧路沖
2022,6,5,07,27,29.9,32,46.3,130,48.4,8,0.2,熊本県熊本地方
2022,6,5,07,27,43.4,37,20.1,142,7.7,24,0.8,福島県沖
